50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,"[52.1, 24.9]",,,,,,,,,,,,0.124376,,,,,,,,,,,,316020e6-a27a-4bf5-8d8e-0e6d017b90ef,587,,,"[52.1, 24.9]",3943077,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Alexis Mac Allister,27886.0,Left Midfield,29,Argentina,779,"['d2a96c8a-dcb5-4abe-8472-fddb50b9fbdb', 'de993e14-4fbd-4d73-8f38-5b43d89bfd9d']",22,,,,,,,,,,,,,,,,,Argentina,779,00:15:22.726,Carry,
,,,,,,,"[67.6, 15.9]",,,,,,,,,,,,1.543634,,,,,,,,,,,,b8611e78-0202-4f08-ae77-a285733c06d1,592,,,"[64.1, 13.7]",3943077,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ángel Fabián Di María Hernández,2995.0,Right Midfield,29,Argentina,779,"['3c7b4c32-d320-42ec-9b0f-83d39b950daa', '4de8d135-3619-44c6-bb93-0eff9579841a']",24,,,,,,,,,,,,,,,,,Argentina,779,00:15:24.706,Carry,
,,,,,,,"[65.5, 24.9]",,,,,,,,,,,,1.726673,,,,,,,,,,,,0458fbce-2e7d-4987-a604-39e1fad37d58,595,,,"[60.8, 23.0]",3943077,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,29,Argentina,779,"['0a20f269-7ae5-4f39-8f1f-b71b331de4dc', 'd3e9c689-a896-4b9d-b856-1e80f2ee5574']",26,,,,,,,,,,,,,,,,,Argentina,779,00:15:26.854,Carry,
,,,,,,,"[76.0, 11.5]",,,,,,,,,,,,1.720601,,,,,,,,,,,,1f1f0168-a299-436a-825e-fca1267414e1,598,,,"[78.0, 13.3]",3943077,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ángel Fabián Di María Hernández,2995.0,Right Midfield,29,Argentina,779,"['2c6f70c9-0da3-4edc-b8b1-bd76417edd01', '40c6a0ce-4076-47fe-9bfa-7a914cd5d32e', '95be91a9-cd16-47c3-9118-7650b975a0f8']",29,,,,,,,,,,,,,,,,,Argentina,779,00:15:29.667,Carry,True
,,,,,,,"[83.3, 5.1]",,,,,,,,,,,,0.161697,,,,,,,,,,,,dd820234-e991-4232-bf25-c01b6d24e486,603,,,"[83.1, 5.1]",3943077,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Nicolás Alejandro Tagliafico,5507.0,Left Back,29,Argentina,779,"['719e3fb6-4782-405e-ac0a-b7877d07f886', '71ef85ae-f841-4434-a0b4-b8fc3bc316e4', '9f71d886-409d-41be-afa4-b2ec2343a2a7']",32,,,,,,,,,,,,,,,,,Argentina,779,00:15:32.283,Carry,True
,,,,,,,"[83.5, 7.5]",,,,,,,,,,,,1.845326,,,,,,,,,,,,8de23a10-7b09-4115-8de1-c85346d3a224,607,,,"[77.5, 4.1]",3943077,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ángel Fabián Di María Hernández,2995.0,Right Midfield,29,Argentina,779,"['162e96fb-e7a8-4dd5-aecb-87797e4d0d95', '28aa64d4-14af-4a4f-a558-c03f2dc310b0', 'b0f71a81-e744-44bc-9403-05b392762ec2']",33,,,,,,,,,,,,,,,,,Argentina,779,00:15:33.775,Carry,True
,,,,,,,"[107.3, 16.8]",,,,,,,,,,,,4.016184,,,,,,,,,,,,6ca58179-27e7-4463-9d69-4e053b79e42b,611,,,"[83.5, 7.5]",3943077,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ángel Fabián Di María Hernández,2995.0,Right Midfield,29,Argentina,779,"['28aa64d4-14af-4a4f-a558-c03f2dc310b0', '88c3b94f-fdf6-40a8-90c2-da9e6c57e5d8', 'b0f71a81-e744-44bc-9403-05b392762ec2', 'ff52a714-c1d9-4a22-ab00-c3e9a634c0ed']",35,,,,,,,,,,,,,,,,,Argentina,779,00:15:35.621,Carry,True
,,,,,,,"[6.8, 70.7]",,,,,,,,,,,,1.2,,,,,,,,,,,,ddaabfe8-b5f8-42f7-b64b-927ff01e1e0a,614,,,"[9.0, 69.3]",3943077,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,30,Colombia,769,"['2ae9c6bc-0a62-4385-95e7-eca76db4d7cd', '7fbca9a7-6572-4f89-8d33-3f0420ff6047']",40,,,,,,,,,,,,,,,,,Colombia,769,00:15:40.838,Carry,
,,,,,,,"[15.0, 70.1]",,,,,,,,,,,,0.321008,,,,,,,,,,,,e0203016-f68b-4dda-bb2a-5157f0b9596c,617,,,"[14.5, 70.1]",3943077,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richard Rios Montoya,49395.0,Right Center Midfield,30,Colombia,769,"['04e77a37-afb7-4357-8bad-6b73813f9b93', 'a97aef79-c83c-4754-9e1b-ca19880ce6a9']",43,,,,,,,,,,,,,,,,,Colombia,769,00:15:43.026,Carry,
,,,,,,,"[8.8, 72.1]",,,,,,,,,,,,0.099342,,,,,,,,,,,,56aa64ae-5474-4e3d-bc94-b9d20e776603,620,,,"[8.8, 72.1]",3943077,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,30,Colombia,769,"['0d6a4ff5-7bd7-4066-8471-3a25f3ef7d0e', 'ad80a843-ef13-416d-b2c7-f5fdc4c64bc2']",44,,,,,,,,,,,,,,,,,Colombia,769,00:15:44.353,Carry,
,,,,,,,"[48.1, 59.3]",,,,,,,,,,,,1.476645,,,,,,,,,,,,529879eb-d109-4bba-a68e-cf62b607e6cf,625,,,"[38.8, 54.2]",3943077,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,30,Colombia,769,"['973e262b-ba98-4654-ae3f-c97cbd25c164', 'a6c4bfc5-88c5-4fba-9c25-89d280c69b86', 'e6a6d2d6-f06f-4b6a-8d3d-719be9870339']",46,,,,,,,,,,,,,,,,,Colombia,769,00:15:46.442,Carry,True
,,,,,,,"[77.7, 32.2]",,,,,,,,,,,,4.395733,,,,,,,,,,,,d93950b3-df96-43ce-b5c2-6547ec69469a,629,,,"[72.0, 20.8]",3943077,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Mac Allister,27886.0,Left Midfield,30,Colombia,769,"['416b023e-d07b-43de-899c-5f9eef3de2c6', '8aa859ee-5eb6-4709-9eea-886df4f252a5']",47,,,,,,,,,,,,,,,,,Argentina,779,00:15:47.918,Carry,
,,,,,,,"[82.4, 31.4]",,,,,,,,,,,,2.312132,,,,,,,,,,,,d2aeb2d3-c204-409b-87a0-1a1f5526db16,632,,,"[82.4, 31.4]",3943077,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,30,Colombia,769,"['10820b1a-7e6e-401f-9987-680ef02c5832', '5ae6cd2e-7b80-4c7f-9e8c-74dc2aca7ef1']",53,,,,,,,,,,,,,,,,,Argentina,779,00:15:53.186,Carry,
,,,,,,,"[8.5, 44.0]",,,,,,,,,,,,3.866605,,,,,,,,,,,,f251f297-d016-403b-a54f-b6c29bb20be8,636,,,"[5.7, 46.5]",3943077,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,30,Colombia,769,"['d5407e9f-7a3c-4b15-b633-4697166df1fa', 'dcba077f-8ff4-445e-ad41-3b99b8fe9677']",58,,,,,,,,,,,,,,,,,Colombia,769,00:15:58.339,Carry,
,,,,,,,"[36.2, 3.9]",,,,,,,,,,,,3.199999,,,,,,,,,,,,a3123551-3ba3-4bab-b103-1892e0890e36,639,,,"[27.1, 12.6]",3943077,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,30,Colombia,769,"['3f140659-0907-4a14-a0c3-11cf362d7140', 'a3b68d9d-dfdf-4652-bdf8-206bd9a9ac3a']",4,,,,,,,,,,,,,,,,,Colombia,769,00:16:04.795,Carry,
,,,,,,,"[16.5, 36.8]",,,,,,,,,,,,0.206118,,,,,,,,,,,,cf390c66-5afa-49db-923b-1e2a1910d75d,643,,,"[18.3, 31.3]",3943077,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,30,Colombia,769,"['47ea43ae-2bac-42a9-84d8-b2c2c8fef51a', 'e16ccffd-2942-4e51-8d2a-d39475e83a09']",9,,,,,,,,,,,,,,,,,Colombia,769,00:16:09.920,Carry,
,,,,,,,"[23.0, 51.2]",,,,,,,,,,,,1.121596,,,,,,,,,,,,a64e9362-9306-4939-a86e-a8664169d3a8,646,,,"[22.4, 51.2]",3943077,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Right Center Back,30,Colombia,769,"['6c94c03d-3b35-4eb3-b970-c2177f273a8b', 'dee25bc3-d084-40f8-87d2-eb286b649150']",11,,,,,,,,,,,,,,,,,Colombia,769,00:16:11.324,Carry,
,,,,,,,"[31.5, 71.7]",,,,,,,,,,,,1.263163,,,,,,,,,,,,bfb0e1f1-fd23-44a0-869b-a3f7aa1adaaa,649,,,"[29.9, 71.0]",3943077,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,30,Colombia,769,"['4037003e-837e-476c-ae4e-a74960ffa9cc', 'da095942-8213-4ec4-ae61-4c44e9128b1a']",13,,,,,,,,,,,,,,,,,Colombia,769,00:16:13.837,Carry,
,,,,,,,"[18.1, 52.2]",,,,,,,,,,,,0.873649,,,,,,,,,,,,f3607d4d-508a-4a37-a8ce-365bdc43a952,652,,,"[18.1, 52.2]",3943077,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Right Center Back,30,Colombia,769,"['43877a9a-8b57-4a59-8816-7077c4cb0c08', '445dcc4c-7587-461a-ac89-687278fd471a']",16,,,,,,,,,,,,,,,,,Colombia,769,00:16:16.994,Carry,
,,,,,,,"[8.6, 34.2]",,,,,,,,,,,,0.55347,,,,,,,,,,,,82ab33fa-d71b-4931-addd-42c69224ef19,655,,,"[8.6, 34.2]",3943077,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,30,Colombia,769,"['8a6eedcd-25fc-4b24-ba6a-252f24340740', 'ede5417c-b770-4ce4-b0a1-0e0ef3205729']",19,,,,,,,,,,,,,,,,,Colombia,769,00:16:19.470,Carry,
,,,,,,,"[24.4, 19.2]",,,,,,,,,,,,1.538705,,,,,,,,,,,,336d8136-3c4a-47ec-bd87-3d39817e0044,658,,,"[16.9, 21.8]",3943077,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,30,Colombia,769,"['1936a6f2-277e-4dd1-a711-89c3378df56f', '8fb66282-6a71-4e22-8399-99d8ee2751ec']",21,,,,,,,,,,,,,,,,,Colombia,769,00:16:21.186,Carry,
,,,,,,,"[24.2, 4.1]",,,,,,,,,,,,0.211003,,,,,,,,,,,,42183e04-4a38-42c5-99a8-2e8714e67683,661,,,"[24.2, 4.1]",3943077,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,30,Colombia,769,"['232f5ba8-c247-4359-b2ed-c2e1a72b649c', '47966f9a-1b45-4f06-9fc5-be9a2cce2be7']",24,,,,,,,,,,,,,,,,,Colombia,769,00:16:24.067,Carry,
,,,,,,,"[5.0, 32.8]",,,,,,,,,,,,1.165769,,,,,,,,,,,,1089e86f-cde5-4a7c-a3fb-57eb54bc75fb,664,,,"[3.7, 29.3]",3943077,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,30,Colombia,769,"['d00318ee-cc88-4b7e-9f91-136fb0612671', 'd786e19d-5ad9-4082-a6a9-b82a0af7743c']",26,,,,,,,,,,,,,,,,,Colombia,769,00:16:26.566,Carry,
,,,,,,,"[30.9, 63.8]",,,,,,,,,,,,4.510347,,,,,,,,,,,,e075d93a-fad4-4f23-bdca-b7b4034ca123,667,,,"[15.4, 55.4]",3943077,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Right Center Back,30,Colombia,769,"['a75d9385-3e84-4b76-9f02-06bc1b45fb3d', 'bfb1cc1d-7e00-4de2-ba44-c5d48aec1057']",29,,,,,,,,,,,,,,,,,Colombia,769,00:16:29.505,Carry,
,,,,,,,"[20.2, 5.3]",,,,,,,,,,,,0.859948,,,,,,,,,,,,6e47a238-dbcc-47be-bff0-4386e204f9db,671,,,"[27.9, 8.0]",3943077,16,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisandro Martínez,27768.0,Left Center Back,30,Colombia,769,"['60c42a84-55f5-46cf-9250-e24a14c8f3a1', 'e30fa63b-ff70-4cbd-aaf8-cffc89bf3514', 'fe6b122b-1497-4ee5-8f82-603a9581bcb7']",38,,,,,,,,,,,,,,,,,Argentina,779,00:16:38.090,Carry,True
,,,,,,,"[74.6, 74.3]",,,,,,,,,,,,0.345841,,,,,,,,,,,,55b5cd60-8f98-4816-b58b-72d4880778c8,675,,,"[77.6, 74.8]",3943077,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Davinson Sánchez Mina,3494.0,Right Center Back,31,Colombia,769,"['87f42bdd-0a9d-4f10-8c80-62efe8dc258d', 'ab59e1f8-4def-46d2-855d-a3bd658cbe0b']",57,,,,,,,,,,,,,,,,,Colombia,769,00:16:57.186,Carry,
,,,,,,,"[68.4, 56.0]",,,,,,,,,,,,0.913899,,,,,,,,,,,,da5cf96c-369b-4e93-a0ef-2b420c0c95da,678,,,"[70.5, 56.7]",3943077,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,31,Colombia,769,"['18cbcfb0-9a20-415b-a7b4-097ae345667a', '373518aa-464a-43a6-94cd-c89abd55eced']",59,,,,,,,,,,,,,,,,,Colombia,769,00:16:59.013,Carry,
,,,,,,,"[79.4, 22.9]",,,,,,,,,,,,1.620889,,,,,,,,,,,,aad7336a-e899-4c99-a01f-72f282a0068b,681,,,"[78.1, 29.7]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,31,Colombia,769,"['a5a887f8-7bb3-4df4-9614-1ef31fa11cfa', 'b040e6a0-2fce-4a13-956d-5f8e2aca1e7c']",1,,,,,,,,,,,,,,,,,Colombia,769,00:17:01.050,Carry,
,,,,,,,"[84.3, 3.0]",,,,,,,,,,,,0.216351,,,,,,,,,,,,1b04300a-acd0-4ecb-b1c1-ea1718ddec81,684,,,"[84.3, 2.8]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johan Andrés Mojica Palacio,5691.0,Left Back,31,Colombia,769,"['15baca81-c742-4270-a88e-6ae449e0ab47', '68855e95-96dd-41d0-80a7-728b9219a224']",4,,,,,,,,,,,,,,,,,Colombia,769,00:17:04.193,Carry,
,,,,,,,"[75.6, 18.5]",,,,,,,,,,,,1.865845,,,,,,,,,,,,51826048-6daa-4bb1-af3d-ad269e5687de,687,,,"[74.8, 12.8]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,31,Colombia,769,"['73fe5ad4-9c2c-4d5b-ae7e-501b4344a368', 'f4724716-ee9d-4b28-869c-c66050779902']",5,,,,,,,,,,,,,,,,,Colombia,769,00:17:05.991,Carry,
,,,,,,,"[73.5, 55.2]",,,,,,,,,,,,2.878234,,,,,,,,,,,,7ce6ab06-5dd5-4af8-93c4-fb6eadbfb75c,690,,,"[71.3, 54.2]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Davinson Sánchez Mina,3494.0,Right Center Back,31,Colombia,769,"['4693261f-4622-4fbb-b732-3bca8dc0606b', 'ea6f415c-939b-4aa4-b029-9dc20f76e953']",9,,,,,,,,,,,,,,,,,Colombia,769,00:17:09.815,Carry,
,,,,,,,"[80.3, 42.8]",,,,,,,,,,,,1.134376,,,,,,,,,,,,ddfc8a59-b686-43fc-be55-67b018451a25,693,,,"[78.8, 43.4]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,31,Colombia,769,"['4ba7834c-b98f-413f-9905-db19c2aca7d0', '7064f878-351d-456f-a4da-eb37f1c2666b', 'e8b64c96-5627-4a91-9910-fefe540b22c0']",13,,,,,,,,,,,,,,,,,Colombia,769,00:17:13.560,Carry,True
,,,,,,,"[31.9, 33.2]",,,,,,,,,,,,0.15769,,,,,,,,,,,,efd8908e-30bf-4e09-8493-5e3561e6fbd9,699,,,"[31.9, 33.2]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Mac Allister,27886.0,Left Defensive Midfield,32,Argentina,779,"['9f37b631-b0f5-43a7-9d91-957108eb80b5', 'fddea1b0-52ca-47d5-85e4-00fe3bed10f6']",16,,,,,,,,,,,,,,,,,Argentina,779,00:17:16.176,Carry,
,,,,,,,"[30.7, 38.9]",,,,,,,,,,,,0.499691,,,,,,,,,,,,6d60d547-ed7b-47a0-a376-c340cd4c8b85,702,,,"[30.7, 38.9]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Right Defensive Midfield,32,Argentina,779,"['0533b472-36d2-4576-ad9f-d97d8ac2ed3b', '425f1bd5-e373-4c0b-808e-311bf3506f7f']",16,,,,,,,,,,,,,,,,,Argentina,779,00:17:16.782,Carry,
,,,,,,,"[35.4, 38.5]",,,,,,,,,,,,2.656343,,,,,,,,,,,,0222885b-19c2-4d59-841c-dcbc0dc51b74,705,,,"[33.3, 32.0]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Mac Allister,27886.0,Left Defensive Midfield,32,Argentina,779,"['3553a302-5f29-4bcb-b89f-86abbf528779', '864e9c84-03d0-4611-a60d-de1cadc28204']",17,,,,,,,,,,,,,,,,,Argentina,779,00:17:17.960,Carry,
,,,,,,,"[49.2, 74.0]",,,,,,,,,,,,1.487653,,,,,,,,,,,,34265256-5350-4ff4-9f8b-e168e3391370,708,,,"[44.5, 72.0]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Ariel Montiel,28263.0,Right Back,32,Argentina,779,"['2ce2eb41-593e-4bcf-af65-2e28a3cf903d', 'c3508dd8-58e9-4736-88d4-3a9065a527a6']",22,,,,,,,,,,,,,,,,,Argentina,779,00:17:22.225,Carry,
,,,,,,,"[44.7, 68.7]",,,,,,,,,,,,1.129172,,,,,,,,,,,,fc70c11c-4256-48cb-b568-54e5a2ba4370,711,,,"[44.7, 68.7]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Midfield,32,Argentina,779,"['91a1dcf5-5773-49f7-8360-549a867bb2eb', 'db65eee2-2188-41eb-b023-a22d87ee16f4']",24,,,,,,,,,,,,,,,,,Argentina,779,00:17:24.693,Carry,
,,,,,,,"[32.3, 61.0]",,,,,,,,,,,,0.710298,,,,,,,,,,,,986be3e2-7bb4-48fd-a7ec-318a6f0cf816,714,,,"[34.7, 61.0]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,32,Argentina,779,"['41327f56-5329-4e38-af60-596fd8e5bc50', 'f76afc62-a184-415f-b65f-d0a6484db194']",26,,,,,,,,,,,,,,,,,Argentina,779,00:17:26.939,Carry,
,,,,,,,"[52.6, 48.6]",,,,,,,,,,,,3.599997,,,,,,,,,,,,91699a0f-b76a-495a-bf92-775781b1dcee,717,,,"[46.4, 52.2]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Right Defensive Midfield,32,Argentina,779,"['b0d3f065-0957-44d4-8579-81cf2a6e95a1', 'da94bd9c-ebd0-48d9-8159-03978bf15951']",28,,,,,,,,,,,,,,,,,Argentina,779,00:17:28.613,Carry,
,,,,,,,"[55.7, 55.2]",,,,,,,,,,,,0.838525,,,,,,,,,,,,02011cc4-bfcd-460e-b0a0-6dacddf8f4d1,720,,,"[63.4, 52.8]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,32,Argentina,779,"['30108d8b-b60e-408b-af66-31933a6f915b', '52a160c7-fac1-4396-93c8-f1434286097c']",32,,,,,,,,,,,,,,,,,Argentina,779,00:17:32.815,Carry,
,,,,,,,"[56.1, 72.6]",,,,,,,,,,,,1.110915,,,,,,,,,,,,fa26f715-acb6-48bf-ab3b-23320d27ca6e,723,,,"[59.2, 75.3]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Midfield,32,Argentina,779,"['5195048b-2945-47cb-8f68-aa649c0e8135', 'fa95c90c-26c9-4f06-9313-a08d961194a6']",34,,,,,,,,,,,,,,,,,Argentina,779,00:17:34.531,Carry,
,,,,,,,"[40.4, 52.4]",,,,,,,,,,,,4.769123,,,,,,,,,,,,bb91416a-aa6f-42e4-ab99-886d6d1e5fd3,726,,,"[39.8, 60.7]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,32,Argentina,779,"['6795958f-d08d-4651-9759-afabce822710', 'e1e53295-888e-4fb3-8ec3-10917ea6551e']",37,,,,,,,,,,,,,,,,,Argentina,779,00:17:37.257,Carry,
,,,,,,,"[52.8, 40.4]",,,,,,,,,,,,0.92870903,,,,,,,,,,,,aa877c71-df39-4baf-a297-fb21d41f2867,729,,,"[52.4, 41.8]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Mac Allister,27886.0,Left Defensive Midfield,32,Argentina,779,"['b6ebffa0-6ef3-4464-bb43-a8c13eedb9c9', 'e7a062bf-99dc-4304-ba02-1a501dbf7e40']",42,,,,,,,,,,,,,,,,,Argentina,779,00:17:42.891,Carry,
,,,,,,,"[46.2, 46.1]",,,,,,,,,,,,1.494203,,,,,,,,,,,,df5382dc-6845-4969-9416-ebfbd08c47fa,732,,,"[47.1, 47.9]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Right Defensive Midfield,32,Argentina,779,"['9a698f9b-8bf3-44b6-b3c4-fe9ab4bfbab9', 'ed0bbf9a-b22f-4bc4-bdf3-feee3cdac1c3']",44,,,,,,,,,,,,,,,,,Argentina,779,00:17:44.763,Carry,
,,,,,,,"[55.1, 17.3]",,,,,,,,,,,,4.513953,,,,,,,,,,,,94660724-aea3-45ca-abe5-d68cb91591ea,735,,,"[63.9, 13.9]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Midfield,32,Argentina,779,"['29f1b4ca-ecdf-4777-b301-46b5c2bdfdb4', 'c738a819-11ba-4586-97e0-35cb504b7b05']",47,,,,,,,,,,,,,,,,,Argentina,779,00:17:47.360,Carry,
,,,,,,,"[45.5, 35.8]",,,,,,,,,,,,1.543939,,,,,,,,,,,,91234565-9ea1-4c5f-8856-28371688026c,738,,,"[45.5, 34.7]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Right Defensive Midfield,32,Argentina,779,"['9c41a59c-76e2-4354-84e9-335c83999da4', 'e580161a-49f7-4ccd-b29c-5ee3e8481f8a']",52,,,,,,,,,,,,,,,,,Argentina,779,00:17:52.964,Carry,
,,,,,,,"[55.7, 71.6]",,,,,,,,,,,,1.670454,,,,,,,,,,,,76f29194-2979-41a0-b561-88f64c944d39,741,,,"[69.2, 75.8]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Midfield,32,Argentina,779,"['3dc4e31e-6d3c-4761-b5ea-e2f87fafe57f', '8f791beb-4555-4646-ab5a-bc7ba7280dc6', 'b26bd1fe-8b61-42ff-b2ab-77b3be4138af']",56,,,,,,,,,,,,,,,,,Argentina,779,00:17:56.935,Carry,True
,,,,,,,"[42.7, 55.2]",,,,,,,,,,,,9.408324,,,,,,,,,,,,b61c6324-e888-4e84-9ec1-daca7e428275,745,,,"[36.5, 65.2]",3943077,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,32,Argentina,779,"['3d1ea25c-878a-42ad-8940-d1e20ab2085b', '70dca7d2-c39b-4790-beb3-ba2301f861dc']",59,,,,,,,,,,,,,,,,,Argentina,779,00:17:59.971,Carry,
,,,,,,,"[31.5, 25.2]",,,,,,,,,,,,1.038356,,,,,,,,,,,,242d987c-21c9-4af2-b724-357136e0f92f,748,,,"[31.5, 25.2]",3943077,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisandro Martínez,27768.0,Left Center Back,32,Argentina,779,"['9acf651f-39ef-45c0-9a20-6d5bfbedf2d9', 'fc814243-8dac-498f-8584-70f5ec46f5bc']",11,,,,,,,,,,,,,,,,,Argentina,779,00:18:11.037,Carry,
,,,,,,,"[40.0, 8.2]",,,,,,,,,,,,0.799998,,,,,,,,,,,,09051d7b-e617-4ad1-b19e-f71bb093840e,751,,,"[40.7, 9.4]",3943077,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,32,Argentina,779,"['5849747b-fea0-4c58-a987-a165ccf97bc5', 'cedbf6cb-7380-480b-a5d4-5fb915b0a952']",12,,,,,,,,,,,,,,,,,Argentina,779,00:18:12.783,Carry,
